Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_495.jpg,0,1,0,5.014089,119.0014,130.7348,1.426439,116.7001,-0.001587123
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_561.jpg,0,1,0,5.020463,118.8672,131.0043,1.450412,116.6524,-0.0009839424
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_628.jpg,0,1,0,4.984176,118.6884,131.3642,1.496271,116.5836,-0.001736421
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_695.jpg,-1.50096,1,0,5.009357,118.5553,131.6339,1.488778,116.491,-0.003840957
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_761.jpg,-4.48728,1,0,4.980762,118.4241,131.9029,1.411276,116.1877,-0.0004059324
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_828.jpg,-7.492006,1,0,5.009716,118.2528,132.2644,1.349004,115.2838,-0.0008908128
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_895.jpg,-10.49935,1,0,5.017178,118.1293,132.5384,1.323555,114.1659,359.9371
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_20_961.jpg,-7.500092,1,0,5.014713,118.0108,132.814,1.28937,113.0229,359.7795
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_028.jpg,-4.525513,1,0,5.015098,117.8557,133.1806,1.096278,111.6725,359.7003
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_095.jpg,-1.516356,1,0,4.991073,117.7448,133.4565,0.9398587,111.0862,359.5844
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_161.jpg,0,1,0,5.011892,117.6351,133.7338,0.7966257,110.8527,359.4804
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_229.jpg,0,1,0,5.011876,117.4902,134.1046,0.6359683,110.7711,359.3841
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_295.jpg,0,1,0,5.011645,117.3821,134.3839,0.5599638,110.7735,359.3371
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_361.jpg,0,1,0,5.007853,117.2743,134.6642,0.5370685,110.7762,359.3059
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_428.jpg,0,1,0,5.016181,117.1302,135.0389,0.5569127,110.7895,359.3172
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_494.jpg,0,1,0,4.993951,117.022,135.3201,0.601038,110.8363,359.3616
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_561.jpg,2.996954,1,0,5.016559,116.9126,135.6017,0.6793358,111.0059,359.4468
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_628.jpg,5.981021,1,0,5.023957,116.7622,135.9761,0.8350031,111.727,359.6653
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_695.jpg,2.989975,1,0,5.015727,116.6463,136.257,1.003632,112.3217,359.8793
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_761.jpg,0,1,0,5.012894,116.5307,136.5376,1.166607,112.6756,0.03075483
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_828.jpg,0,1,0,5.011887,116.3774,136.9115,1.341363,112.8003,0.1340676
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_894.jpg,0,1,0,5.015468,116.2636,137.1913,1.404287,112.7901,0.120634
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_21_961.jpg,0,1,0,5.043764,116.1511,137.4683,1.338733,112.7311,0.006872513
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_028.jpg,0,1,0,5.013606,115.997,137.8381,1.314448,112.7589,-0.003407773
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_094.jpg,-3.015545,1,0,5.005244,115.8821,138.1159,1.312528,112.5455,-0.0006835717
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_160.jpg,-2.993852,1,0,5.014293,115.7688,138.3949,1.330812,112.1416,-0.001952573
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_228.jpg,-0.01146466,1,0,5.00383,115.6183,138.7674,1.373552,111.7929,-0.003177725
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_294.jpg,0,1,0,5.015429,115.5056,139.0473,1.417371,111.7212,-0.004831516
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_361.jpg,0,1,0,5.004315,115.3933,139.3276,1.472157,111.7074,-0.005272165
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_425.jpg,0,1,0,5.016182,115.2445,139.7002,1.488752,111.6953,359.9926
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_493.jpg,0,1,0,5.032372,115.134,139.9786,1.423398,111.6836,-0.002468914
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_561.jpg,0,1,0,5.010068,115.0238,140.2579,1.38697,111.6646,-0.002079441
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_628.jpg,0,1,0,5.017546,114.877,140.6311,1.372204,111.6365,-0.001835232
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_693.jpg,0,1,0,4.993358,114.7673,140.911,1.37277,111.5891,-0.001520474
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_760.jpg,0,1,0,5.016168,114.6575,141.1914,1.392018,111.5539,-0.001299987
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_828.jpg,0,1,0,4.999169,114.5115,141.5655,1.430775,111.4883,-0.0003979826
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_894.jpg,0,1,0,5.011241,114.4021,141.8466,1.47276,111.4527,-0.001469937
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_22_961.jpg,0,1,0,5.006505,114.2928,142.128,1.521742,111.4283,-0.001898875
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_028.jpg,0,1,0,5.028762,114.1487,142.5002,1.418737,111.3905,-0.001334964
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_094.jpg,0,1,0,5.013641,114.0404,142.7802,1.376993,111.3552,-0.001372944
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_160.jpg,0,1,0,5.017368,113.9322,143.0604,1.354168,111.3182,-0.001216407
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_228.jpg,0,1,0,4.995101,113.7879,143.4347,1.35558,111.2716,-0.001425
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_294.jpg,0,1,0,5.008781,113.6798,143.7157,1.373249,111.236,-0.001291036
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_361.jpg,0,1,0,4.998936,113.5716,143.9975,1.411095,111.2168,-0.001927738
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_428.jpg,0,1,0,5.011065,113.428,144.3722,1.453689,111.1407,-0.001444783
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_494.jpg,0,1,0,5.015846,113.3202,144.6543,1.503701,111.1152,-0.001831361
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_560.jpg,0,1,0,5.028172,113.2131,144.9355,1.508255,111.0952,-0.004495448
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_628.jpg,0,1,0,4.99707,113.0709,145.3091,1.422612,111.0585,-0.001399179
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_693.jpg,0,1,0,5.00965,112.9643,145.5897,1.384474,111.0225,-0.001315329
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_761.jpg,0,1,0,5.003661,112.8576,145.871,1.372726,110.985,-0.001314441
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_825.jpg,0,1,0,5.015599,112.7156,146.2459,1.372512,110.948,-0.001344839
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_892.jpg,0,1,0,5.016124,112.609,146.5278,1.39688,110.9173,-0.00152201
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_23_960.jpg,0,1,0,5.029222,112.5027,146.8093,1.420518,110.8747,-0.001042938
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_028.jpg,0,1,0,5.013992,112.3609,147.1858,1.476729,110.8317,-0.001589641
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_093.jpg,0,1,0,5.006461,112.2549,147.468,1.519455,110.7893,-0.001240569
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_162.jpg,0,1,0,5.03872,112.15,147.7478,1.423689,110.7308,-0.0005753809
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_229.jpg,0,1,0,5.013091,112.0099,148.1225,1.365386,110.689,-0.001489537
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_294.jpg,0,1,0,5.008462,111.9049,148.4039,1.343557,110.64,-0.0008364745
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_360.jpg,0,1,0,4.988502,111.8,148.6857,1.339665,110.5727,-0.001270389
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_426.jpg,0,1,0,5.008713,111.6603,149.0622,1.36392,110.5245,-0.00112682
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_493.jpg,0,1,0,5.021763,111.5557,149.3449,1.394766,110.4783,-0.001394519
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_564.jpg,0,1,0,5.008626,111.4165,149.7221,1.450605,110.431,-0.001312324
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_626.jpg,0,1,0,5.021305,111.3121,150.0057,1.50597,110.4212,-0.002380263
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_695.jpg,0,1,0,4.982239,111.2088,150.2874,1.495952,110.3263,-0.00421286
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_761.jpg,0,1,0,4.975606,111.1058,150.5685,1.428365,110.2869,-0.001490752
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_828.jpg,0,1,0,5.010359,110.9686,150.9446,1.381431,110.2387,-0.001278551
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_895.jpg,0,1,0,5.016913,110.8656,151.2274,1.374514,110.2191,-0.001835608
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_24_961.jpg,0,1,0,5.015618,110.763,151.51,1.374601,110.1563,-0.001500619
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_027.jpg,0,1,0,5.016245,110.626,151.8877,1.406155,110.1186,-0.001745345
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_094.jpg,0,1,0,4.998799,110.5237,152.1706,1.430247,110.0443,-7.336734E-05
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_159.jpg,-2.985914,1,0,5.013981,110.422,152.4545,1.471385,109.8895,-0.0008611545
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_226.jpg,-5.981225,1,0,5.006246,110.2901,152.8336,1.483988,109.2219,-0.002469274
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_294.jpg,-5.967489,1,0,5.027782,110.1951,153.1176,1.408237,108.4419,3.883175E-05
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_360.jpg,-2.98525,1,0,5.009118,110.1019,153.4029,1.363022,107.7903,-0.003290321
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_427.jpg,0,1,0,5.020445,109.9787,153.7844,1.341392,107.4116,359.9852
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_494.jpg,0,1,0,4.983098,109.887,154.0702,1.331372,107.3271,359.9723
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_561.jpg,0,1,0,5.017438,109.7955,154.3569,1.346571,107.3405,359.9627
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_626.jpg,0,1,0,4.994729,109.6732,154.7397,1.388271,107.3928,359.9731
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_693.jpg,0,1,0,5.007678,109.5814,155.0269,1.431727,107.4413,359.9924
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_759.jpg,0,1,0,4.993939,109.4899,155.3143,1.479369,107.4791,359.9933
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_826.jpg,0,1,0,5.008334,109.3683,155.6974,1.509065,107.4658,-0.002587752
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_896.jpg,0,1,0,4.997822,109.278,155.9842,1.50392,107.5211,-0.003328556
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_25_960.jpg,0,1,0,5.01575,109.188,156.2714,1.512561,107.5094,-0.002959944
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_027.jpg,0,1,0,5.005176,109.0689,156.6525,1.40774,107.4446,-0.001065084
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_095.jpg,0,1,0,5.012423,108.9801,156.9386,1.336125,107.4144,-0.001445391
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_161.jpg,0,1,0,5.007763,108.8913,157.2254,1.293863,107.3911,-0.001547686
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_228.jpg,0,1,0,5.024644,108.7732,157.608,1.267366,107.3158,-0.00123598
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_295.jpg,0,1,0,5.014238,108.6846,157.8958,1.278997,107.2893,-0.001490059
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_361.jpg,0,1,0,5.022147,108.5962,158.1836,1.300667,107.2418,-0.0008019534
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_428.jpg,0,1,0,5.01438,108.4783,158.5682,1.356727,107.2029,-0.001550087
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_494.jpg,0,1,0,5.00457,108.3903,158.8565,1.403153,107.1602,-0.001065802
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_560.jpg,0,1,0,5.01429,108.3023,159.1454,1.458808,107.1264,-0.001475959
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_628.jpg,0,1,0,5.005499,108.1856,159.5298,1.491215,107.0859,-0.004236699
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_694.jpg,0,1,0,5.028997,108.0988,159.8167,1.431779,107.0548,-0.001352119
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_760.jpg,0,1,0,5.009937,108.0119,160.1042,1.398014,107.0199,-0.001411628
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_828.jpg,0,1,0,5.017412,107.8962,160.4882,1.385087,106.9791,-0.001627715
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_894.jpg,0,1,0,4.995399,107.8096,160.7762,1.387426,106.9321,-0.00146728
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_26_959.jpg,0,1,0,5.016139,107.7231,161.0646,1.406759,106.8954,-0.001299768
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_025.jpg,0,1,0,4.999537,107.6079,161.4493,1.445269,106.832,-0.0005343388
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_096.jpg,0,1,0,5.011743,107.5217,161.7383,1.486329,106.796,-0.001481796
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_160.jpg,0,1,0,5.006637,107.4357,162.0277,1.533906,106.7702,-0.001875746
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_227.jpg,0,1,0,5.029299,107.3222,162.4103,1.426773,106.73,-0.001317461
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_294.jpg,0,1,0,5.013607,107.2371,162.6981,1.381776,106.6945,-0.001372079
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_360.jpg,0,1,0,5.01709,107.1521,162.9861,1.356269,106.6567,-0.001201449
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_426.jpg,0,1,0,4.995987,107.0387,163.3709,1.35472,106.6088,-0.001424586
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_494.jpg,0,1,0,5.008764,106.9538,163.6598,1.370533,106.573,-0.001277437
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_560.jpg,0,1,0,4.998847,106.8688,163.9494,1.407006,106.555,-0.001960976
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_627.jpg,0,1,0,5.010958,106.7562,164.3345,1.448152,106.476,-0.001443979
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_694.jpg,0,1,0,5.015864,106.6717,164.6244,1.497632,106.4511,-0.001856111
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_760.jpg,0,1,0,5.028315,106.5878,164.9133,1.501987,106.4323,-0.004527396
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_827.jpg,0,1,0,4.997168,106.4765,165.2973,1.417617,106.397,-0.001384538
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_894.jpg,0,1,0,5.009617,106.393,165.5856,1.380462,106.3613,-0.001317862
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_27_958.jpg,0,1,0,5.003515,106.3095,165.8747,1.369755,106.323,-0.001284269
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_026.jpg,0,1,0,5.015468,106.1984,166.2599,1.370557,106.2885,-0.001336965
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_096.jpg,0,1,0,5.016132,106.115,166.5496,1.395731,106.2574,-0.001508959
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_159.jpg,0,1,0,5.029231,106.032,166.8389,1.420063,106.2167,-0.001095888
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_226.jpg,0,1,0,5.013992,105.9212,167.2256,1.477027,106.1736,-0.001594819
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_294.jpg,0,1,0,5.006456,105.8385,167.5155,1.520201,106.1317,-0.001244826
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_361.jpg,0,1,0,5.038694,105.7566,167.8029,1.424743,106.0743,-0.0006092892
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_427.jpg,0,1,0,5.01309,105.6474,168.1878,1.366632,106.0323,-0.001493942
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_495.jpg,-2.994498,1,0,5.008488,105.5665,168.477,1.344339,105.8244,-0.0002049621
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_561.jpg,-5.984972,1,0,4.987878,105.4876,168.767,1.337717,105.3195,-0.0005034234
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_626.jpg,-2.989145,1,0,5.008337,105.385,169.1551,1.358639,104.5955,-0.00211295
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_693.jpg,-0.06225206,1,0,5.023579,105.3088,169.4466,1.386347,104.2929,-0.004788297
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_760.jpg,0,1,0,5.007979,105.233,169.7386,1.429601,104.2164,359.9935
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_826.jpg,0,1,0,5.023362,105.1326,170.1278,1.487507,104.201,359.9933
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_891.jpg,0,1,0,5.014398,105.0577,170.4192,1.488389,104.214,359.9909
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_28_961.jpg,0,1,0,4.973204,104.9839,170.7092,1.41749,104.2209,-0.004002648
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_026.jpg,0,1,0,5.010023,104.8858,171.0973,1.369061,104.2153,-0.003237887
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_093.jpg,0,1,0,5.018256,104.8123,171.3892,1.363077,104.2059,-0.002952998
C:\Users\mingy\online-course\robond-mingyi\projects\RoboND-Rover-Project\roversim\IMG\robocam_2017_06_01_23_16_29_161.jpg,0,1,0,5.013535,104.7392,171.6807,1.360951,104.1874,-0.002466288
